Price,DXY,Returns,MA_50,MA_200
Ticker,DX-Y.NYB,,,
Date,,,,
2000-10-11,114.48999786376953,0.0011367370822330525,112.98760009765626,108.0598999786377
2000-10-12,114.88999938964844,0.003493768305899314,113.0720001220703,108.13324996948242
2000-10-13,115.86000061035156,0.008442869056108027,113.16960006713867,108.21049995422364
2000-10-16,116.38999938964844,0.004574475889045804,113.28040008544922,108.29054996490478
2000-10-17,115.88999938964844,-0.004295901732296659,113.38220001220704,108.36674995422364
2000-10-18,117.33000183105469,0.012425597109243514,113.50240005493164,108.44939994812012
2000-10-19,116.94000244140625,-0.0033239528131091545,113.61240005493164,108.5291499710083
2000-10-20,117.16000366210938,0.0018813170524205614,113.73760009765626,108.61215000152588
2000-10-23,117.54000091552734,0.0032434042466735757,113.86420013427734,108.6967499923706
2000-10-24,117.41999816894531,-0.0010209524046904672,113.99100006103515,108.77884998321534
2000-10-25,118.48999786376953,0.009112584836568294,114.15059997558593,108.86269996643067
2000-10-26,118.5,8.441333792541528e-05,114.31539993286133,108.94494995117188
2000-10-27,117.38999938964844,-0.009367093758241074,114.46099990844726,109.02259994506836
2000-10-30,117.25,-0.0011926006506205455,114.58579986572266,109.1000499343872
2000-10-31,116.6500015258789,-0.005117257775020034,114.68959991455078,109.17649993896484
2000-11-01,115.55999755859375,-0.009344225915362214,114.76499984741211,109.24549991607665
2000-11-02,115.61000061035156,0.0004327020838890139,114.84879989624024,109.3125499343872
2000-11-03,114.97000122070312,-0.005535847991260501,114.92359985351563,109.37534992218018
2000-11-06,115.69000244140625,0.006262513812807402,115.01039993286133,109.44159992218017
2000-11-07,115.5199966430664,-0.0014694942929571742,115.0915998840332,109.50334991455078
2000-11-08,116.2300033569336,0.006146180180916838,115.17220001220703,109.56209991455079
2000-11-09,115.33999633789062,-0.007657291519727716,115.23619995117187,109.61314990997315
2000-11-10,115.79000091552734,0.0039015483953928065,115.3,109.66749992370606
2000-11-13,115.69999694824219,-0.0007773034508464782,115.38559997558593,109.72204990386963
2000-11-14,116.22000122070312,0.004494419068079569,115.4617999267578,109.78414989471436
2000-11-15,116.3499984741211,0.00111854458830285,115.50639984130859,109.84444988250732
2000-11-16,116.93000030517578,0.004984974977749523,115.57199981689453,109.90589988708496
2000-11-17,117.30999755859375,0.0032497840795879807,115.63139984130859,109.97134986877441
2000-11-20,117.3499984741211,0.00034098471025334476,115.67099975585937,110.03969985961913
2000-11-21,117.94999694824219,0.005112897161676733,115.72659973144532,110.10879985809326
